core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
236,114,0.0014255524015556029,seed_spread,>=6,81,48282,1.1768377231135498,142.55524015556028
236,114,0.0014255524015556029,seed_first_in_core,yes,40,24046,1.1669008669056822,142.55524015556028
236,114,0.0014255524015556029,seed_even_count,0,8,4934,1.1373854173333617,142.55524015556028
236,114,0.0014255524015556029,overlap_unique,0,31,19195,1.1328969075462818,142.55524015556028
236,114,0.0014255524015556029,seed_even_count,1,32,19997,1.122540310871192,142.55524015556028
238,124,0.00155060085783241,seed_sum_range4_best,2-5,6,921,4.201376484186193,155.060085783241
238,124,0.00155060085783241,seed_structure,AABB,6,2148,1.8014281852586054,155.060085783241
238,124,0.00155060085783241,seed_spread,<=2,10,4317,1.4938876310460523,155.060085783241
238,124,0.00155060085783241,seed_even_count,0,10,4934,1.3070759836290649,155.060085783241
238,124,0.00155060085783241,seed_high_count,0,10,4985,1.2937036917203224,155.060085783241
238,124,0.00155060085783241,overlap_unique,0,37,19122,1.247867259802086,155.060085783241
238,124,0.00155060085783241,seed_even_count,2,57,30072,1.2223976971397679,155.060085783241
238,124,0.00155060085783241,seed_sum_mod2,even,73,39951,1.1784066529886208,155.060085783241
238,124,0.00155060085783241,overlap_unique,3,3,1672,1.1571374826362093,155.060085783241
238,124,0.00155060085783241,seed_sum_mod3,1,46,26722,1.110168376425369,155.060085783241
239,127,0.0015881153947154521,seed_structure,AAAB,8,2934,1.7169111529770438,158.81153947154522
239,127,0.0015881153947154521,overlap_unique,3,4,1635,1.5404945941390353,158.81153947154522
239,127,0.0015881153947154521,seed_sum_range4_best,28-31,8,3331,1.5122837955072488,158.81153947154522
239,127,0.0015881153947154521,seed_structure,AABB,5,2148,1.465728969632986,158.81153947154522
239,127,0.0015881153947154521,seed_last_in_core,yes,46,23822,1.2158991523087572,158.81153947154522
239,127,0.0015881153947154521,seed_high_count,1,38,19875,1.2039110582875254,158.81153947154522
239,127,0.0015881153947154521,seed_sum_mod3,1,50,26722,1.178199920204945,158.81153947154522
239,127,0.0015881153947154521,seed_spread,<=2,8,4317,1.1668791574784911,158.81153947154522
239,127,0.0015881153947154521,seed_sum_mod3,0,47,26368,1.1223766221045792,158.81153947154522
239,127,0.0015881153947154521,overlap_unique,>=2,36,20324,1.115350224008852,158.81153947154522
245,122,0.0015255911665770486,seed_sum_range4_best,4-7,9,2376,2.482892449080974,152.55911665770486
245,122,0.0015255911665770486,seed_high_count,0,14,4985,1.8408767285462948,152.55911665770486
245,122,0.0015255911665770486,seed_structure,AAAB,8,2934,1.7872763641646274,152.55911665770486
245,122,0.0015255911665770486,seed_spread,3-5,55,27370,1.3171939481423363,152.55911665770486
245,122,0.0015255911665770486,overlap_unique,3,3,1587,1.2390994452880475,152.55911665770486
245,122,0.0015255911665770486,seed_last_in_core,yes,45,23998,1.2291341901442607,152.55911665770486
245,122,0.0015255911665770486,seed_spread,<=2,8,4317,1.2147020737685932,152.55911665770486
245,122,0.0015255911665770486,seed_high_count,4,9,4918,1.1995429969533131,152.55911665770486
245,122,0.0015255911665770486,seed_even_count,0,9,4934,1.1956531128934724,152.55911665770486
245,122,0.0015255911665770486,seed_sum_mod3,0,44,26368,1.0937984939519338,152.55911665770486
246,125,0.0015631057034600907,seed_even_count,4,10,4945,1.2937350859453995,156.31057034600906
246,125,0.0015631057034600907,overlap_unique,>=2,40,19946,1.2829680136368196,156.31057034600906
246,125,0.0015631057034600907,seed_contains_core_pair,yes,40,19946,1.2829680136368196,156.31057034600906
246,125,0.0015631057034600907,seed_sum_range4_best,13-16,35,17930,1.248818739542666,156.31057034600906
246,125,0.0015631057034600907,seed_even_count,0,9,4934,1.166957438184029,156.31057034600906
246,125,0.0015631057034600907,seed_high_count,2,53,30237,1.1213697126037636,156.31057034600906
246,125,0.0015631057034600907,seed_spread,>=6,84,48282,1.1130269665713932,156.31057034600906
246,125,0.0015631057034600907,seed_structure,AABC,59,34212,1.103278615690401,156.31057034600906
246,125,0.0015631057034600907,seed_sum_mod3,1,45,26722,1.0773460070354017,156.31057034600906
246,125,0.0015631057034600907,seed_sum_mod2,even,66,39951,1.0568854847187805,156.31057034600906
249,108,0.0013505233277895184,seed_high_count,4,12,4918,1.806719081830916,135.05233277895184
249,108,0.0013505233277895184,seed_sum_range4_best,11-14,30,14148,1.5700884302453428,135.05233277895184
249,108,0.0013505233277895184,seed_sum_mod3,2,50,26879,1.3773832800768329,135.05233277895184
249,108,0.0013505233277895184,seed_spread,<=2,8,4317,1.372163453701559,135.05233277895184
249,108,0.0013505233277895184,seed_high_count,0,9,4985,1.3368271481109997,135.05233277895184
249,108,0.0013505233277895184,seed_structure,AABC,59,34212,1.2769428422342606,135.05233277895184
249,108,0.0013505233277895184,seed_even_count,1,33,19997,1.2219319008962455,135.05233277895184
249,108,0.0013505233277895184,seed_last_in_core,yes,37,23916,1.1455421908779495,135.05233277895184
249,108,0.0013505233277895184,grid_last5_core_digits,3,80,53598,1.105196020304793,135.05233277895184
249,108,0.0013505233277895184,seed_spread,3-5,40,27370,1.0821391358475758,135.05233277895184
257,135,0.001688154159736898,seed_sum_range4_best,28-31,10,3331,1.7783337224946352,168.8154159736898
257,135,0.001688154159736898,seed_high_count,4,11,4918,1.3249273266760049,168.8154159736898
257,135,0.001688154159736898,seed_spread,<=2,9,4317,1.234947108331403,168.8154159736898
257,135,0.001688154159736898,seed_last_in_core,yes,50,24076,1.2301938921809332,168.8154159736898
257,135,0.001688154159736898,seed_structure,AABC,66,34212,1.1427556283045586,168.8154159736898
257,135,0.001688154159736898,seed_even_count,2,58,30072,1.1424930783403782,168.8154159736898
257,135,0.001688154159736898,seed_high_count,3,38,19954,1.1280842233433193,168.8154159736898
257,135,0.001688154159736898,seed_sum_mod3,1,50,26722,1.1083806656742814,168.8154159736898
257,135,0.001688154159736898,seed_structure,AABB,4,2148,1.1030967652941581,168.8154159736898
257,135,0.001688154159736898,seed_sum_mod2,even,74,39951,1.0972155705554119,168.8154159736898
258,110,0.0013755330190448798,seed_sum_range4_best,4-7,5,2376,1.5298630241812061,137.55330190448797
258,110,0.0013755330190448798,overlap_unique,3,3,1636,1.3331129139808848,137.55330190448797
258,110,0.0013755330190448798,seed_sum_mod3,1,44,26722,1.197051118928224,137.55330190448797
258,110,0.0013755330190448798,seed_even_count,2,47,30072,1.136225483083025,137.55330190448797
258,110,0.0013755330190448798,seed_high_count,1,31,19875,1.1339229273870783,137.55330190448797
258,110,0.0013755330190448798,seed_spread,>=6,73,48282,1.0991743582212081,137.55330190448797
258,110,0.0013755330190448798,seed_last_in_core,yes,36,23976,1.0915779415779416,137.55330190448797
258,110,0.0013755330190448798,seed_contains_core_pair,no,88,59711,1.0714139773241114,137.55330190448797
258,110,0.0013755330190448798,seed_structure,AABC,50,34212,1.062479406481511,137.55330190448797
258,110,0.0013755330190448798,seed_first_in_core,yes,35,23965,1.0617434516245283,137.55330190448797
278,137,0.0017131638509922595,overlap_unique,3,7,1697,2.4077827338067608,171.31638509922595
278,137,0.0017131638509922595,seed_sum_range4_best,23-26,32,12211,1.529677381946516,171.31638509922595
278,137,0.0017131638509922595,seed_even_count,4,12,4945,1.416498269283284,171.31638509922595
278,137,0.0017131638509922595,seed_high_count,3,47,19954,1.3748932764336077,171.31638509922595
278,137,0.0017131638509922595,seed_last_in_core,yes,51,23936,1.2437116373589914,171.31638509922595
278,137,0.0017131638509922595,seed_sum_mod3,2,55,26879,1.1944024355702754,171.31638509922595
278,137,0.0017131638509922595,seed_even_count,1,40,19997,1.167605797803977,171.31638509922595
278,137,0.0017131638509922595,seed_first_in_core,yes,48,24162,1.159603334426925,171.31638509922595
278,137,0.0017131638509922595,grid_last5_core_digits,3,104,53538,1.133893573921027,171.31638509922595
278,137,0.0017131638509922595,seed_even_count,2,58,30072,1.1258143472697157,171.31638509922595
279,107,0.0013380184821618376,seed_structure,AABB,5,2148,1.739697001340086,133.80184821618377
279,107,0.0013380184821618376,seed_spread,<=2,10,4317,1.7312342640159857,133.80184821618377
279,107,0.0013380184821618376,seed_sum_range4_best,29-32,5,2331,1.6031184722773508,133.80184821618377
279,107,0.0013380184821618376,seed_structure,AAAB,6,2934,1.528371844122088,133.80184821618377
279,107,0.0013380184821618376,seed_even_count,0,9,4934,1.3632680352617164,133.80184821618377
279,107,0.0013380184821618376,seed_first_in_core,yes,38,24064,1.1801947144064426,133.80184821618377
279,107,0.0013380184821618376,seed_sum_mod3,0,41,26368,1.162102817915797,133.80184821618377
279,107,0.0013380184821618376,seed_last_in_core,yes,36,23994,1.1213410829342851,133.80184821618377
279,107,0.0013380184821618376,grid_last5_core_digits,3,77,53526,1.075137037079718,133.80184821618377
279,107,0.0013380184821618376,seed_spread,>=6,69,48282,1.0680749428881025,133.80184821618377
345,122,0.0015255911665770486,seed_sum_range4_best,3-6,5,1498,2.1878625051981877,152.55911665770486
345,122,0.0015255911665770486,seed_high_count,0,10,4985,1.314911948961639,152.55911665770486
345,122,0.0015255911665770486,seed_first_in_core,yes,46,23990,1.2568672739324447,152.55911665770486
345,122,0.0015255911665770486,seed_even_count,2,53,30072,1.1552484419905886,152.55911665770486
345,122,0.0015255911665770486,overlap_unique,>=2,34,20065,1.1107123161201506,152.55911665770486
345,122,0.0015255911665770486,seed_contains_core_pair,yes,34,20065,1.1107123161201506,152.55911665770486
345,122,0.0015255911665770486,seed_sum_mod3,2,44,26879,1.0730041552336245,152.55911665770486
345,122,0.0015255911665770486,seed_sum_mod3,0,43,26368,1.068939437271208,152.55911665770486
345,122,0.0015255911665770486,seed_spread,<=2,7,4317,1.062864314547519,152.55911665770486
345,122,0.0015255911665770486,seed_high_count,2,49,30237,1.06223159444758,152.55911665770486
348,103,0.0012879990996511148,seed_sum_range4_best,4-7,5,2376,1.633834297669249,128.79990996511148
348,103,0.0012879990996511148,seed_sum_mod3,2,47,26879,1.357591753333981,128.79990996511148
348,103,0.0012879990996511148,seed_structure,AAAB,5,2934,1.3231050754131344,128.79990996511148
348,103,0.0012879990996511148,seed_high_count,3,29,19954,1.1283724410805045,128.79990996511148
348,103,0.0012879990996511148,seed_even_count,3,29,20021,1.124596358289815,128.79990996511148
348,103,0.0012879990996511148,seed_last_in_core,yes,34,23791,1.1095596646035277,128.79990996511148
348,103,0.0012879990996511148,grid_last5_core_digits,3,76,53247,1.1081610687397312,128.79990996511148
348,103,0.0012879990996511148,seed_spread,<=2,6,4317,1.0790799975711287,128.79990996511148
348,103,0.0012879990996511148,seed_spread,3-5,38,27370,1.0779366537666144,128.79990996511148
348,103,0.0012879990996511148,overlap_unique,>=2,28,20335,1.0690506826195212,128.79990996511148
357,118,0.0014755717840663257,seed_structure,AABB,7,2148,2.2085306000063127,147.55717840663257
357,118,0.0014755717840663257,overlap_unique,3,5,1630,2.0788447540813144,147.55717840663257
357,118,0.0014755717840663257,seed_sum_range4_best,11-14,32,14148,1.5328320946124023,147.55717840663257
357,118,0.0014755717840663257,seed_high_count,1,36,19875,1.2275382155420531,147.55717840663257
357,118,0.0014755717840663257,seed_sum_mod3,2,45,26879,1.134590295114137,147.55717840663257
357,118,0.0014755717840663257,seed_even_count,2,49,30072,1.1042653000031564,147.55717840663257
357,118,0.0014755717840663257,overlap_unique,>=2,33,20271,1.1032614012336233,147.55717840663257
357,118,0.0014755717840663257,seed_contains_core_pair,yes,33,20271,1.1032614012336233,147.55717840663257
357,118,0.0014755717840663257,seed_first_in_core,yes,39,24154,1.0942465928372043,147.55717840663257
357,118,0.0014755717840663257,seed_spread,3-5,44,27370,1.0894756723617967,147.55717840663257
359,113,0.0014130475559279221,seed_sum_range4_best,30-33,6,1483,2.8632107841674674,141.30475559279222
359,113,0.0014130475559279221,seed_even_count,0,19,4934,2.7251955906460856,141.30475559279222
359,113,0.0014130475559279221,seed_structure,AAAB,11,2934,2.653235487509878,141.30475559279222
359,113,0.0014130475559279221,overlap_unique,3,5,1715,2.063236925617276,141.30475559279222
359,113,0.0014130475559279221,seed_spread,<=2,9,4317,1.4753792887145079,141.30475559279222
359,113,0.0014130475559279221,seed_even_count,3,38,20021,1.343201143224393,141.30475559279222
359,113,0.0014130475559279221,seed_high_count,0,9,4985,1.277675504389274,141.30475559279222
359,113,0.0014130475559279221,seed_last_in_core,yes,40,23967,1.1811077990348824,141.30475559279222
359,113,0.0014130475559279221,seed_structure,AABC,56,34212,1.1583846272435587,141.30475559279222
359,113,0.0014130475559279221,seed_high_count,4,8,4918,1.151183839750672,141.30475559279222
378,116,0.0014505620928109643,seed_even_count,4,9,4945,1.2546999755935986,145.05620928109641
378,116,0.0014505620928109643,seed_sum_range4_best,14-17,34,19649,1.1928947862574388,145.05620928109641
378,116,0.0014505620928109643,seed_even_count,1,34,19997,1.1721353030540786,145.05620928109641
378,116,0.0014505620928109643,seed_spread,3-5,45,27370,1.1334474569437971,145.05620928109641
378,116,0.0014505620928109643,seed_sum_mod2,odd,65,40018,1.1197514997561442,145.05620928109641
378,116,0.0014505620928109643,seed_high_count,0,8,4985,1.1063397087815168,145.05620928109641
378,116,0.0014505620928109643,seed_high_count,2,48,30237,1.0943751261585202,145.05620928109641
378,116,0.0014505620928109643,seed_sum_mod3,2,42,26879,1.0772087169704332,145.05620928109641
378,116,0.0014505620928109643,seed_structure,AABC,53,34212,1.0679749896184842,145.05620928109641
378,116,0.0014505620928109643,seed_even_count,3,31,20021,1.067430491087806,145.05620928109641
379,116,0.0014505620928109643,seed_spread,<=2,17,4317,2.7147544191767907,145.05620928109641
379,116,0.0014505620928109643,seed_structure,AABB,8,2148,2.5675528157708856,145.05620928109641
379,116,0.0014505620928109643,seed_sum_range4_best,30-33,5,1483,2.324301857837096,145.05620928109641
379,116,0.0014505620928109643,seed_high_count,4,13,4918,1.8222942463294582,145.05620928109641
379,116,0.0014505620928109643,seed_high_count,0,13,4985,1.797802026769965,145.05620928109641
379,116,0.0014505620928109643,seed_sum_mod3,0,49,26368,1.2810986279084366,145.05620928109641
379,116,0.0014505620928109643,seed_even_count,0,9,4934,1.257497239422445,145.05620928109641
379,116,0.0014505620928109643,seed_even_count,3,35,20021,1.205163457679781,145.05620928109641
379,116,0.0014505620928109643,seed_spread,3-5,47,27370,1.1838228994746323,145.05620928109641
379,116,0.0014505620928109643,seed_structure,AAAB,5,2934,1.1748260583409726,145.05620928109641
389,124,0.00155060085783241,seed_structure,AABB,6,2148,1.8014281852586054,155.060085783241
389,124,0.00155060085783241,seed_even_count,4,12,4945,1.5650021200952413,155.060085783241
389,124,0.00155060085783241,seed_structure,AAAB,7,2934,1.5386431602788224,155.060085783241
389,124,0.00155060085783241,seed_sum_range4_best,14-17,44,19649,1.4441496653363302,155.060085783241
389,124,0.00155060085783241,seed_even_count,0,11,4934,1.4377835819919715,155.060085783241
389,124,0.00155060085783241,seed_high_count,2,58,30237,1.2370557541657465,155.060085783241
389,124,0.00155060085783241,seed_even_count,1,37,19997,1.1932648768282985,155.060085783241
389,124,0.00155060085783241,overlap_unique,3,3,1704,1.135407201272149,155.060085783241
389,124,0.00155060085783241,seed_first_in_core,yes,40,24107,1.070081371091518,155.060085783241
389,124,0.00155060085783241,seed_sum_mod3,2,44,26879,1.055697636600824,155.060085783241
456,129,0.0016131250859708138,seed_structure,AAAB,7,2934,1.4790058284850696,161.31250859708138
456,129,0.0016131250859708138,seed_sum_range4_best,7-10,13,6373,1.2645365562322637,161.31250859708138
456,129,0.0016131250859708138,seed_high_count,1,40,19875,1.247627126907513,161.31250859708138
456,129,0.0016131250859708138,seed_even_count,3,40,20021,1.238529001912333,161.31250859708138
456,129,0.0016131250859708138,seed_high_count,0,9,4985,1.1192041239999067,161.31250859708138
456,129,0.0016131250859708138,seed_sum_mod2,odd,71,40018,1.099853709241694,161.31250859708138
456,129,0.0016131250859708138,seed_sum_mod3,1,47,26722,1.090337259488886,161.31250859708138
456,129,0.0016131250859708138,seed_contains_core_pair,no,103,59910,1.0657856293484154,161.31250859708138
456,129,0.0016131250859708138,grid_last5_core_digits,3,90,53191,1.0489053708596443,161.31250859708138
456,129,0.0016131250859708138,seed_structure,AABC,57,34212,1.032828818393655,161.31250859708138
457,134,0.0016756493141092173,seed_spread,<=2,15,4317,2.0736052192131766,167.56493141092173
457,134,0.0016756493141092173,seed_sum_range4_best,27-30,16,4623,2.065441772319454,167.56493141092173
457,134,0.0016756493141092173,seed_high_count,4,17,4918,2.0628956680606727,167.56493141092173
457,134,0.0016756493141092173,seed_structure,AAAB,8,2934,1.6272217643886906,167.56493141092173
457,134,0.0016756493141092173,overlap_unique,3,4,1681,1.4200680121107727,167.56493141092173
457,134,0.0016756493141092173,seed_sum_mod3,0,61,26368,1.3806052225220982,167.56493141092173
457,134,0.0016756493141092173,seed_even_count,3,39,20021,1.1625073523546545,167.56493141092173
457,134,0.0016756493141092173,seed_structure,ABCD,79,40580,1.161801453550385,167.56493141092173
457,134,0.0016756493141092173,seed_even_count,2,58,30072,1.151019146089187,167.56493141092173
457,134,0.0016756493141092173,seed_spread,>=6,86,48282,1.0629921722319187,167.56493141092173
459,115,0.0014380572471832836,seed_sum_range4_best,4-7,6,2376,1.7560166886253843,143.80572471832835
459,115,0.0014380572471832836,seed_even_count,4,9,4945,1.2656104101639776,143.80572471832835
459,115,0.0014380572471832836,seed_structure,AAAB,5,2934,1.185041937109155,143.80572471832835
459,115,0.0014380572471832836,seed_sum_mod3,1,45,26722,1.1710282685167408,143.80572471832835
459,115,0.0014380572471832836,seed_high_count,3,32,19954,1.115177081199803,143.80572471832835
459,115,0.0014380572471832836,overlap_unique,0,30,19386,1.0761105055643023,143.80572471832835
459,115,0.0014380572471832836,seed_contains_core_pair,no,92,59869,1.0685864136698457,143.80572471832835
459,115,0.0014380572471832836,seed_spread,3-5,42,27370,1.0670832870010007,143.80572471832835
459,115,0.0014380572471832836,seed_high_count,2,46,30237,1.0578959552865694,143.80572471832835
459,115,0.0014380572471832836,seed_structure,AABC,52,34212,1.0569360356650856,143.80572471832835
489,113,0.0014130475559279221,seed_high_count,0,10,4985,1.4196394493214155,141.30475559279222
489,113,0.0014130475559279221,seed_structure,ABCD,75,40580,1.3079539160055302,141.30475559279222
489,113,0.0014130475559279221,seed_sum_range4_best,21-24,30,16258,1.3058622194982021,141.30475559279222
489,113,0.0014130475559279221,overlap_unique,3,3,1641,1.2937664816941967,141.30475559279222
489,113,0.0014130475559279221,seed_even_count,0,9,4934,1.290882121884988,141.30475559279222
489,113,0.0014130475559279221,seed_high_count,3,35,19954,1.2413129844660418,141.30475559279222
489,113,0.0014130475559279221,seed_sum_mod3,0,45,26368,1.2077541697095968,141.30475559279222
489,113,0.0014130475559279221,overlap_unique,>=2,33,20119,1.1607822834664716,141.30475559279222
489,113,0.0014130475559279221,seed_contains_core_pair,yes,33,20119,1.1607822834664716,141.30475559279222
489,113,0.0014130475559279221,seed_even_count,2,47,30072,1.1060602047710861,141.30475559279222
567,135,0.001688154159736898,seed_even_count,4,15,4945,1.796854286035277,168.8154159736898
567,135,0.001688154159736898,overlap_unique,3,4,1637,1.447435462340777,168.8154159736898
567,135,0.001688154159736898,seed_sum_range4_best,12-15,35,16056,1.2912745206591745,168.8154159736898
567,135,0.001688154159736898,seed_high_count,1,41,19875,1.2219814581877475,168.8154159736898
567,135,0.001688154159736898,overlap_unique,0,37,19198,1.14165171526355,168.8154159736898
567,135,0.001688154159736898,seed_even_count,3,38,20021,1.1243091050693068,168.8154159736898
567,135,0.001688154159736898,seed_structure,AABB,4,2148,1.1030967652941581,168.8154159736898
567,135,0.001688154159736898,seed_sum_mod3,2,49,26879,1.0798684915802368,168.8154159736898
567,135,0.001688154159736898,seed_sum_mod3,0,48,26368,1.0783306364617045,168.8154159736898
567,135,0.001688154159736898,seed_contains_core_pair,no,108,59798,1.06985517910298,168.8154159736898
579,120,0.0015005814753216871,seed_sum_range4_best,3-6,6,1498,2.6691922563417894,150.0581475321687
579,120,0.0015005814753216871,seed_structure,AABB,5,2148,1.55122982619491,150.0581475321687
579,120,0.0015005814753216871,seed_sum_mod3,2,49,26879,1.2148520530277664,150.0581475321687
579,120,0.0015005814753216871,overlap_unique,0,35,19200,1.2148068576388888,150.0581475321687
579,120,0.0015005814753216871,seed_even_count,4,9,4945,1.2128766430738118,150.0581475321687
579,120,0.0015005814753216871,seed_even_count,3,33,20021,1.0984204085710003,150.0581475321687
579,120,0.0015005814753216871,seed_contains_core_pair,no,97,59795,1.081053739164367,150.0581475321687
579,120,0.0015005814753216871,seed_last_in_core,yes,39,24139,1.0766777828410456,150.0581475321687
579,120,0.0015005814753216871,seed_high_count,1,32,19875,1.0729593291404613,150.0581475321687
579,120,0.0015005814753216871,seed_high_count,0,8,4985,1.0694617184887998,150.0581475321687
589,130,0.0016256299315984945,seed_sum_range4_best,5-8,12,3472,2.1260811768876287,162.56299315984944
589,130,0.0016256299315984945,seed_high_count,0,12,4985,1.4807931486767996,162.56299315984944
589,130,0.0016256299315984945,seed_spread,3-5,54,27370,1.2136606615890504,162.56299315984944
589,130,0.0016256299315984945,seed_sum_mod3,2,50,26879,1.1442876480638302,162.56299315984944
589,130,0.0016256299315984945,seed_even_count,3,37,20021,1.1368267165629935,162.56299315984944
589,130,0.0016256299315984945,seed_even_count,0,9,4934,1.1220744597923356,162.56299315984944
589,130,0.0016256299315984945,seed_high_count,2,53,30237,1.0782401082728494,162.56299315984944
589,130,0.0016256299315984945,overlap_unique,>=2,35,20121,1.0700320751759547,162.56299315984944
589,130,0.0016256299315984945,seed_contains_core_pair,yes,35,20121,1.0700320751759547,162.56299315984944
589,130,0.0016256299315984945,seed_even_count,2,52,30072,1.0637004522479383,162.56299315984944
679,143,0.0017881929247583438,seed_structure,AAAB,11,2934,2.096612657962351,178.81929247583437
679,143,0.0017881929247583438,seed_sum_range4_best,4-7,8,2376,1.882908337453792,178.81929247583437
679,143,0.0017881929247583438,seed_high_count,0,11,4985,1.2339942905639998,178.81929247583437
679,143,0.0017881929247583438,seed_spread,3-5,57,27370,1.164623867181412,178.81929247583437
679,143,0.0017881929247583438,overlap_unique,0,38,19117,1.1116024217452265,178.81929247583437
679,143,0.0017881929247583438,seed_even_count,1,39,19997,1.0906499611305334,178.81929247583437
679,143,0.0017881929247583438,seed_sum_mod2,odd,78,40018,1.0899958654968902,178.81929247583437
679,143,0.0017881929247583438,seed_even_count,3,39,20021,1.0893425539547112,178.81929247583437
679,143,0.0017881929247583438,seed_sum_mod3,1,51,26722,1.0673008228206193,178.81929247583437
679,143,0.0017881929247583438,seed_contains_core_pair,no,113,59855,1.0557561893456973,178.81929247583437
689,117,0.001463066938438645,seed_structure,AAAB,10,2934,2.329569619958168,146.3066938438645
689,117,0.001463066938438645,seed_sum_range4_best,27-30,10,4623,1.478467935314139,146.3066938438645
689,117,0.001463066938438645,seed_even_count,4,10,4945,1.3821956046425208,146.3066938438645
689,117,0.001463066938438645,seed_structure,AABB,4,2148,1.272803959954798,146.3066938438645
689,117,0.001463066938438645,seed_spread,<=2,8,4317,1.266612418801439,146.3066938438645
689,117,0.001463066938438645,seed_high_count,4,9,4918,1.2508055181906341,146.3066938438645
689,117,0.001463066938438645,seed_high_count,0,9,4985,1.2339942905639996,146.3066938438645
689,117,0.001463066938438645,seed_last_in_core,yes,42,23937,1.1992655935505916,146.3066938438645
689,117,0.001463066938438645,overlap_unique,>=2,33,20117,1.1212088767887345,146.3066938438645
689,117,0.001463066938438645,seed_contains_core_pair,yes,33,20117,1.1212088767887345,146.3066938438645
789,138,0.0017256686966199402,seed_structure,AABB,6,2148,1.6186746012468627,172.56686966199402
789,138,0.0017256686966199402,seed_even_count,4,12,4945,1.4062337890710863,172.56686966199402
789,138,0.0017256686966199402,seed_sum_range4_best,9-12,21,9962,1.221561498913262,172.56686966199402
789,138,0.0017256686966199402,seed_high_count,4,10,4918,1.1782950533679886,172.56686966199402
789,138,0.0017256686966199402,seed_sum_mod3,1,54,26722,1.1710282685167408,172.56686966199402
789,138,0.0017256686966199402,seed_spread,3-5,55,27370,1.1644758092272827,172.56686966199402
789,138,0.0017256686966199402,seed_high_count,3,40,19954,1.1616427929164617,172.56686966199402
789,138,0.0017256686966199402,seed_last_in_core,yes,48,23999,1.1590193069638772,172.56686966199402
789,138,0.0017256686966199402,seed_high_count,1,37,19875,1.0787906298423116,172.56686966199402
789,138,0.0017256686966199402,seed_sum_mod3,2,50,26879,1.077952132234043,172.56686966199402
