core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
15,282,0.008023672679679053,seed_sum_mod2,1,143,17510,0.008166761850371216,1.0178333758622224,0.00014308917069216255,802.3672679679054
15,282,0.008023672679679053,seed_vtrac_unique,3,164,20147,0.008140169752320445,1.0145191706207601,0.0001164970726413913,802.3672679679054
15,282,0.008023672679679053,seed_sum_lastdigit,3,28,3483,0.008039046798736722,1.001916094994329,1.5374119057668528e-05,802.3672679679054
16,329,0.009360951459625563,seed_consecutive_pairs,2,80,6272,0.012755102040816327,1.3625860678617951,0.003394150581190764,936.0951459625562
16,329,0.009360951459625563,seed_sum_band,0-9,29,2452,0.011827079934747145,1.263448484457821,0.0024661284751215824,936.0951459625562
16,329,0.009360951459625563,seed_sum_lastdigit,1,41,3502,0.011707595659623073,1.2506843679425912,0.00234664419999751,936.0951459625562
16,329,0.009360951459625563,seed_high_count,0,24,2149,0.011167985109353188,1.193039527821663,0.0018070336497276254,936.0951459625562
16,329,0.009360951459625563,seed_sum_mod3,2,126,11906,0.01058289937846464,1.1305367220532467,0.001221947918839077,936.0951459625562
16,329,0.009360951459625563,seed_high_count,2,140,13330,0.010502625656414103,1.1219613413991796,0.0011416741967885408,936.0951459625562
16,329,0.009360951459625563,seed_repeat_digit,0,18,1727,0.010422698320787493,1.1134229640802347,0.0010617468611619305,936.0951459625562
16,329,0.009360951459625563,seed_even_count,1,90,8736,0.010302197802197802,1.1005502855806806,0.0009412463425722394,936.0951459625562
16,329,0.009360951459625563,seed_high_count,4,22,2153,0.010218300046446818,1.0915877611927656,0.0008573485868212556,936.0951459625562
16,329,0.009360951459625563,seed_repeat_digit,5,18,1767,0.010186757215619695,1.0882181431616103,0.0008258057559941325,936.0951459625562
16,329,0.009360951459625563,seed_prime_count,0,46,4610,0.009978308026030369,1.0659501941728369,0.0006173565664048062,936.0951459625562
16,329,0.009360951459625563,seed_vtrac_unique,4,67,6778,0.00988492180584243,1.0559740479882616,0.000523970346216868,936.0951459625562
16,329,0.009360951459625563,seed_lead_band,0-3,138,14064,0.009812286689419795,1.0482146747305414,0.0004513352297942329,936.0951459625562
16,329,0.009360951459625563,seed_spread_band,7-9,149,15212,0.009794898764133579,1.04635717922261,0.0004339473045080165,936.0951459625562
