core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
139,287,0.008165936379673363,seed_trail_band,4-6,83,10571,0.007851669662283607,0.9615149196885702,-0.0003142667173897558,816.5936379673362
139,287,0.008165936379673363,seed_even_count,3,69,8774,0.007864144062001368,0.9630425338087111,-0.000301792317671995,816.5936379673362
139,287,0.008165936379673363,seed_sum_mod3,1,94,11808,0.00796070460704607,0.9748673314259275,-0.00020523177262729217,816.5936379673362
139,287,0.008165936379673363,seed_lead_band,7-9,84,10530,0.007977207977207978,0.9768883329858941,-0.0001887284024653848,816.5936379673362
139,287,0.008165936379673363,seed_sum_mod2,1,140,17510,0.00799543118218161,0.9791199453970554,-0.00017050519749175173,816.5936379673362
139,287,0.008165936379673363,seed_prime_count,3,43,5340,0.00805243445692884,0.9861005624502474,-0.00011350192274452338,816.5936379673362
139,287,0.008165936379673363,seed_high_count,2,108,13330,0.008102025506376594,0.9921734789097971,-6.391087329676859e-05,816.5936379673362
139,287,0.008165936379673363,seed_consecutive_pairs,1,133,16392,0.008113714006832601,0.9936048518611101,-5.2222372840761075e-05,816.5936379673362
139,287,0.008165936379673363,seed_sum_band,18-26,131,16140,0.008116480793060718,0.993943672309798,-4.945558661264421e-05,816.5936379673362
139,287,0.008165936379673363,seed_even_count,1,71,8736,0.008127289377289378,0.9952672907812281,-3.864700238398466e-05,816.5936379673362
145,279,0.007938314459682468,seed_sum_lastdigit,3,17,3483,0.004880849842090152,0.614847127419715,-0.003057464617592315,793.8314459682467
145,279,0.007938314459682468,seed_repeat_digit,2,10,1756,0.0056947608200455585,0.7173765726929076,-0.002243553639636909,793.8314459682467
145,279,0.007938314459682468,seed_sum_lastdigit,2,20,3501,0.0057126535275635534,0.7196305407876296,-0.002225660932118914,793.8314459682467
145,279,0.007938314459682468,seed_repeat_digit,3,10,1714,0.005834305717619603,0.7349552284998515,-0.0021040087420628644,793.8314459682467
145,279,0.007938314459682468,seed_prime_count,4,6,933,0.006430868167202572,0.8101049914139843,-0.0015074462924798953,793.8314459682467
145,279,0.007938314459682468,seed_repeat_digit,7,11,1680,0.006547619047619048,0.8248122546509643,-0.0013906954120634198,793.8314459682467
145,279,0.007938314459682468,seed_even_count,4,15,2213,0.006778129236330773,0.8538499288174958,-0.001160185223351695,793.8314459682467
145,279,0.007938314459682468,seed_repeat_digit,5,12,1767,0.006791171477079796,0.8554928771808119,-0.0011471429826026714,793.8314459682467
145,279,0.007938314459682468,seed_sum_band,10-17,98,14074,0.006963194543129174,0.8771628509419999,-0.0009751199165532933,793.8314459682467
145,279,0.007938314459682468,seed_even_count,1,61,8736,0.006982600732600733,0.8796074743655389,-0.0009557137270817346,793.8314459682467
145,279,0.007938314459682468,seed_prime_count,2,86,12114,0.00709922403830279,0.8942986668465587,-0.0008390904213796775,793.8314459682467
145,279,0.007938314459682468,seed_repeat_digit,1,13,1810,0.0071823204419889505,0.904766431018436,-0.0007559940176935171,793.8314459682467
145,279,0.007938314459682468,seed_spread_band,7-9,110,15212,0.007231133315803313,0.91091545346675,-0.0007071811438791546,793.8314459682467
145,279,0.007938314459682468,seed_high_count,1,64,8787,0.007283486969386594,0.9175105126382123,-0.0006548274902958735,793.8314459682467
145,279,0.007938314459682468,seed_trail_band,0-3,102,13955,0.007309208169115012,0.9207506462785527,-0.0006291062905674554,793.8314459682467
145,279,0.007938314459682468,seed_trail_band,7-9,79,10620,0.00743879472693032,0.9370748368196883,-0.0004995197327521475,793.8314459682467
145,279,0.007938314459682468,seed_sum_lastdigit,7,27,3623,0.007452387524151256,0.9387871395118997,-0.00048592693553121177,793.8314459682467
145,279,0.007938314459682468,seed_mirror_pairs_any,yes,122,16363,0.007455845505102976,0.9392227459582408,-0.0004824689545794916,793.8314459682467
145,279,0.007938314459682468,seed_lead_band,4-6,79,10552,0.007486732373009856,0.9431136056695498,-0.00045158208667261165,793.8314459682467
145,279,0.007938314459682468,seed_prime_count,3,40,5340,0.00749063670411985,0.9436054394372626,-0.0004476777555626173,793.8314459682467
145,279,0.007938314459682468,seed_high_count,2,100,13330,0.007501875468867217,0.9450212015369434,-0.00043643899081525096,793.8314459682467
145,279,0.007938314459682468,seed_repeat_digit,0,13,1727,0.007527504342790967,0.9482497047732305,-0.000410810116891501,793.8314459682467
145,279,0.007938314459682468,seed_structure,AABC,114,15120,0.00753968253968254,0.9497838083859589,-0.0003986319199999278,793.8314459682467
145,279,0.007938314459682468,seed_unique_count,3,114,15120,0.00753968253968254,0.9497838083859589,-0.0003986319199999278,793.8314459682467
145,279,0.007938314459682468,seed_lead_band,0-3,107,14064,0.0076080773606370874,0.9583995946844125,-0.0003302370990453801,793.8314459682467
145,279,0.007938314459682468,seed_vtrac_unique,2,61,7942,0.0076806849660035256,0.9675460710220785,-0.000257629493678942,793.8314459682467
145,279,0.007938314459682468,seed_sum_mod3,1,91,11808,0.007706639566395664,0.9708156064535556,-0.00023167489328680332,793.8314459682467
145,279,0.007938314459682468,seed_sum_lastdigit,1,27,3502,0.007709880068532267,0.9712238168051436,-0.00022843439115020035,793.8314459682467
145,279,0.007938314459682468,seed_consecutive_pairs,1,127,16392,0.007747681795998048,0.9759857505453311,-0.00019063266368441953,793.8314459682467
145,279,0.007938314459682468,seed_sum_lastdigit,8,27,3478,0.007763082231167337,0.9779257637871227,-0.00017523222851513042,793.8314459682467
145,279,0.007938314459682468,seed_sum_mod2,1,136,17510,0.007766990291262136,0.9784180672999965,-0.00017132416842033198,793.8314459682467
145,279,0.007938314459682468,seed_sum_mod3,2,93,11906,0.007811187636485806,0.9839856654907889,-0.00012712682319666185,793.8314459682467
145,279,0.007938314459682468,seed_consecutive_pairs,0,93,11865,0.007838179519595449,0.987385868801798,-0.00010013494008701863,793.8314459682467
145,279,0.007938314459682468,seed_even_count,2,105,13273,0.007910796353499585,0.9965335076705965,-2.7518106182882612e-05,793.8314459682467
145,279,0.007938314459682468,seed_sum_band,18-26,128,16140,0.007930607187112764,0.9990291046532802,-7.707272569703813e-06,793.8314459682467
146,302,0.00859272747965629,seed_sum_lastdigit,7,23,3623,0.006348330113165885,0.7388026826401596,-0.0022443973664904053,859.272747965629
146,302,0.00859272747965629,seed_sum_lastdigit,0,23,3589,0.006408470325996099,0.745801649263109,-0.0021842571536601907,859.272747965629
146,302,0.00859272747965629,seed_repeat_digit,3,11,1714,0.006417736289381563,0.7468799987635909,-0.0021749911902747268,859.272747965629
146,302,0.00859272747965629,seed_repeat_digit,4,13,1749,0.007432818753573471,0.8650127414340836,-0.0011599087260828192,859.272747965629
146,302,0.00859272747965629,seed_lead_band,7-9,79,10530,0.007502374169040836,0.8731074256460571,-0.001090353310615454,859.272747965629
146,302,0.00859272747965629,seed_high_count,3,66,8727,0.0075627363355104844,0.880132222675005,-0.0010299911441458056,859.272747965629
146,302,0.00859272747965629,seed_sum_lastdigit,5,26,3422,0.007597895967270602,0.8842240121380549,-0.0009948315123856884,859.272747965629
146,302,0.00859272747965629,seed_repeat_digit,9,13,1682,0.0077288941736028535,0.8994692537266421,-0.0008638333060534365,859.272747965629
146,302,0.00859272747965629,seed_prime_count,1,94,12149,0.007737262326117376,0.9004431182573553,-0.0008554651535389139,859.272747965629
146,302,0.00859272747965629,seed_repeat_digit,7,13,1680,0.007738095238095238,0.9005400504572691,-0.0008546322415610517,859.272747965629
146,302,0.00859272747965629,seed_sum_lastdigit,3,27,3483,0.007751937984496124,0.9021510344473537,-0.0008407894951601661,859.272747965629
146,302,0.00859272747965629,seed_sum_lastdigit,4,28,3579,0.007823414361553507,0.9104692753349655,-0.0007693131181027834,859.272747965629
146,302,0.00859272747965629,seed_high_count,4,17,2153,0.007895959126799815,0.9189118525513454,-0.0006967683528564753,859.272747965629
146,302,0.00859272747965629,seed_even_count,0,17,2150,0.007906976744186046,0.9201940551363006,-0.0006857507354702443,859.272747965629
146,302,0.00859272747965629,seed_high_count,0,17,2149,0.007910656119125175,0.9206222515323624,-0.0006820713605311148,859.272747965629
146,302,0.00859272747965629,seed_repeat_digit,5,14,1767,0.00792303338992643,0.9220626871601136,-0.0006696940897298609,859.272747965629
146,302,0.00859272747965629,seed_vtrac_unique,2,63,7942,0.007932510702593805,0.9231656329581519,-0.0006602167770624855,859.272747965629
146,302,0.00859272747965629,seed_spread_band,7-9,121,15212,0.007954246647383645,0.9256952075130649,-0.0006384808322726452,859.272747965629
146,302,0.00859272747965629,seed_sum_lastdigit,1,28,3502,0.00799543118218161,0.9304881600296521,-0.0005972962974746792,859.272747965629
146,302,0.00859272747965629,seed_sum_mod3,2,96,11906,0.008063161431211155,0.938370435964726,-0.0005295660484451355,859.272747965629
146,302,0.00859272747965629,seed_sum_band,27-36,20,2480,0.008064516129032258,0.9385280922879727,-0.0005282113506240322,859.272747965629
146,302,0.00859272747965629,seed_even_count,3,71,8774,0.00809209026669706,0.9417371010375328,-0.0005006372129592301,859.272747965629
146,302,0.00859272747965629,seed_trail_band,0-3,113,13955,0.008097456108921533,0.9423615642521729,-0.0004952713707347574,859.272747965629
146,302,0.00859272747965629,seed_sum_band,10-17,114,14074,0.008100042631803325,0.9426625772760254,-0.0004926848478529651,859.272747965629
146,302,0.00859272747965629,seed_sum_mod2,1,143,17510,0.008166761850371216,0.9504271920302874,-0.0004259656292850741,859.272747965629
146,302,0.00859272747965629,seed_even_count,1,72,8736,0.008241758241758242,0.9591550833272688,-0.00035096923789804807,859.272747965629
146,302,0.00859272747965629,seed_mirror_pairs_any,yes,136,16363,0.008311434333557416,0.9672638115470495,-0.0002812931460988745,859.272747965629
146,302,0.00859272747965629,seed_consecutive_pairs,1,138,16392,0.00841874084919473,0.9797518737940331,-0.00017398663046156067,859.272747965629
146,302,0.00859272747965629,seed_structure,AABC,128,15120,0.008465608465608466,0.9852062090472689,-0.00012711901404782386,859.272747965629
146,302,0.00859272747965629,seed_unique_count,3,128,15120,0.008465608465608466,0.9852062090472689,-0.00012711901404782386,859.272747965629
146,302,0.00859272747965629,seed_consecutive_pairs,0,101,11865,0.008512431521281078,0.9906553584335921,-8.029595837521185e-05,859.272747965629
146,302,0.00859272747965629,seed_structure,ABCD,152,17772,0.008552779653387351,0.9953509725097744,-3.994782626893893e-05,859.272747965629
146,302,0.00859272747965629,seed_unique_count,4,152,17772,0.008552779653387351,0.9953509725097744,-3.994782626893893e-05,859.272747965629
146,302,0.00859272747965629,seed_repeat_digit,none,152,17772,0.008552779653387351,0.9953509725097744,-3.994782626893893e-05,859.272747965629
146,302,0.00859272747965629,seed_sum_mod3,1,101,11808,0.008553523035230352,0.9954374854179006,-3.920444442593804e-05,859.272747965629
147,292,0.008308200079667672,seed_repeat_digit,7,9,1680,0.005357142857142857,0.6448018590998044,-0.0029510572225248145,830.8200079667672
147,292,0.008308200079667672,seed_repeat_digit,8,10,1775,0.005633802816901409,0.6781014856260853,-0.002674397262766263,830.8200079667672
147,292,0.008308200079667672,seed_sum_band,27-36,14,2480,0.00564516129032258,0.6794686257180733,-0.0026630387893450914,830.8200079667672
147,292,0.008308200079667672,seed_sum_lastdigit,8,21,3478,0.0060379528464634845,0.7267462011705672,-0.0022702472332041873,830.8200079667672
147,292,0.008308200079667672,seed_high_count,4,13,2153,0.006038086391082211,0.7267622750033403,-0.002270113688585461,830.8200079667672
147,292,0.008308200079667672,seed_sum_band,0-9,15,2452,0.006117455138662317,0.7363153366555678,-0.002190744941005355,830.8200079667672
147,292,0.008308200079667672,seed_sum_lastdigit,9,23,3480,0.0066091954022988505,0.7955026767438199,-0.0016990046773688212,830.8200079667672
147,292,0.008308200079667672,seed_repeat_digit,0,12,1727,0.006948465547191662,0.8363382538410896,-0.00135973453247601,830.8200079667672
147,292,0.008308200079667672,seed_repeat_digit,6,12,1714,0.007001166861143524,0.8426815428142134,-0.0013070332185241475,830.8200079667672
147,292,0.008308200079667672,seed_even_count,2,93,13273,0.0070067053416710615,0.8433481710218189,-0.0013014947379966103,830.8200079667672
147,292,0.008308200079667672,seed_lead_band,4-6,74,10552,0.007012888551933283,0.8440924008433123,-0.0012953115277343887,830.8200079667672
147,292,0.008308200079667672,seed_prime_count,3,38,5340,0.007116104868913857,0.8565158278179673,-0.0011920952107538144,830.8200079667672
147,292,0.008308200079667672,seed_repeat_digit,9,12,1682,0.007134363852556481,0.8587135341162674,-0.0011738362271111911,830.8200079667672
147,292,0.008308200079667672,seed_sum_lastdigit,1,25,3502,0.007138777841233581,0.8592448150958748,-0.0011694222384340909,830.8200079667672
147,292,0.008308200079667672,seed_spread_band,4-6,113,15348,0.007362522804274172,0.8861754331473289,-0.0009456772753934995,830.8200079667672
147,292,0.008308200079667672,seed_prime_count,0,34,4610,0.00737527114967462,0.887709862419398,-0.0009329289299930517,830.8200079667672
147,292,0.008308200079667672,seed_high_count,0,16,2149,0.007445323406235459,0.8961415631354501,-0.000862876673432213,830.8200079667672
147,292,0.008308200079667672,seed_structure,AABC,113,15120,0.007473544973544973,0.899538396028122,-0.0008346551061226984,830.8200079667672
147,292,0.008308200079667672,seed_unique_count,3,113,15120,0.007473544973544973,0.899538396028122,-0.0008346551061226984,830.8200079667672
147,292,0.008308200079667672,seed_consecutive_pairs,2,47,6272,0.0074936224489795915,0.9019549814788929,-0.0008145776306880802,830.8200079667672
147,292,0.008308200079667672,seed_sum_lastdigit,0,27,3589,0.007522986904430203,0.9054893758325477,-0.0007852131752374685,830.8200079667672
147,292,0.008308200079667672,seed_trail_band,4-6,80,10571,0.007567874373285403,0.910892166861263,-0.0007403257063822687,830.8200079667672
147,292,0.008308200079667672,seed_spread_band,0-3,35,4586,0.007631923244657654,0.918601282043623,-0.0006762768350100177,830.8200079667672
147,292,0.008308200079667672,seed_sum_mod2,0,135,17636,0.007654797006123837,0.9213544369083164,-0.0006534030735438345,830.8200079667672
147,292,0.008308200079667672,seed_vtrac_unique,3,155,20147,0.007693453119571152,0.9260072032207114,-0.0006147469600965199,830.8200079667672
147,292,0.008308200079667672,seed_sum_lastdigit,6,27,3489,0.007738607050730868,0.9314420664554353,-0.0005695930289368037,830.8200079667672
147,292,0.008308200079667672,seed_mirror_pairs_any,no,149,18783,0.007932705105680669,0.9548042933022356,-0.0003754949739870027,830.8200079667672
147,292,0.008308200079667672,seed_high_count,1,70,8787,0.007966313872766587,0.958849545795392,-0.0003418862069010844,830.8200079667672
147,292,0.008308200079667672,seed_consecutive_pairs,1,132,16392,0.008052708638360176,0.9692482801500232,-0.0002554914413074958,830.8200079667672
147,292,0.008308200079667672,seed_prime_count,2,98,12114,0.008089813438996203,0.9737143257772622,-0.00021838664067146824,830.8200079667672
147,292,0.008308200079667672,seed_sum_lastdigit,4,29,3579,0.008102822017323274,0.9752800774686431,-0.00020537806234439786,830.8200079667672
147,292,0.008308200079667672,seed_sum_mod3,2,98,11906,0.008231143961028054,0.9907252933366164,-7.705611863961792e-05,830.8200079667672
147,292,0.008308200079667672,seed_trail_band,7-9,88,10620,0.008286252354048965,0.9973583056007018,-2.1947725618707073e-05,830.8200079667672
147,292,0.008308200079667672,seed_repeat_digit,1,15,1810,0.008287292817679558,0.9974835389389238,-2.090726198811406e-05,830.8200079667672
148,286,0.0081374836396745,seed_sum_lastdigit,0,20,3589,0.005572582892170521,0.6848041899588292,-0.002564900747503979,813.74836396745
148,286,0.0081374836396745,seed_prime_count,3,30,5340,0.0056179775280898875,0.6903826510568084,-0.0025195061115846126,813.74836396745
148,286,0.0081374836396745,seed_even_count,3,55,8774,0.006268520629131525,0.7703266644456525,-0.0018689630105429749,813.74836396745
148,286,0.0081374836396745,seed_sum_lastdigit,7,23,3623,0.006348330113165885,0.7801343012493993,-0.0017891535265086153,813.74836396745
148,286,0.0081374836396745,seed_even_count,0,14,2150,0.0065116279069767444,0.8002016588063101,-0.0016258557326977556,813.74836396745
148,286,0.0081374836396745,seed_repeat_digit,9,11,1682,0.006539833531510107,0.80366779474984,-0.0015976501081643932,813.74836396745
148,286,0.0081374836396745,seed_vtrac_unique,4,45,6778,0.006639126586013573,0.8158697307413744,-0.001498357053660927,813.74836396745
148,286,0.0081374836396745,seed_sum_lastdigit,9,24,3480,0.006896551724137931,0.8475042199180131,-0.001240931915536569,813.74836396745
148,286,0.0081374836396745,seed_structure,AAAB,9,1266,0.0071090047393364926,0.8736121698207007,-0.0010284789003380075,813.74836396745
148,286,0.0081374836396745,seed_sum_mod2,1,125,17510,0.007138777841233581,0.8772709300978861,-0.0009987057984409192,813.74836396745
148,286,0.0081374836396745,seed_sum_lastdigit,3,25,3483,0.00717772035601493,0.8820565022115411,-0.0009597632836595704,813.74836396745
148,286,0.0081374836396745,seed_prime_count,2,89,12114,0.007346871388476143,0.9028431532146243,-0.0007906122511983568,813.74836396745
148,286,0.0081374836396745,seed_high_count,2,98,13330,0.007351837959489872,0.9034534857490597,-0.000785645680184628,813.74836396745
148,286,0.0081374836396745,seed_repeat_digit,5,13,1767,0.007357102433503113,0.9041004270206309,-0.0007803812061713874,813.74836396745
148,286,0.0081374836396745,seed_sum_mod3,2,88,11906,0.007391231311943558,0.908294460453036,-0.0007462523277309424,813.74836396745
148,286,0.0081374836396745,seed_repeat_digit,2,13,1756,0.007403189066059226,0.9097639262787328,-0.0007342945736152741,813.74836396745
148,286,0.0081374836396745,seed_sum_lastdigit,1,26,3502,0.0074243289548829245,0.9123617673018017,-0.0007131546847915756,813.74836396745
148,286,0.0081374836396745,seed_structure,ABCD,134,17772,0.00753995048390727,0.9265702786972201,-0.0005975331557672298,813.74836396745
148,286,0.0081374836396745,seed_unique_count,4,134,17772,0.00753995048390727,0.9265702786972201,-0.0005975331557672298,813.74836396745
148,286,0.0081374836396745,seed_repeat_digit,none,134,17772,0.00753995048390727,0.9265702786972201,-0.0005975331557672298,813.74836396745
148,286,0.0081374836396745,seed_lead_band,4-6,81,10552,0.007676269901440485,0.943322314531564,-0.00046121373823401497,813.74836396745
148,286,0.0081374836396745,seed_lead_band,0-3,108,14064,0.007679180887372013,0.9436800400964224,-0.00045830275230248664,813.74836396745
148,286,0.0081374836396745,seed_sum_band,18-26,124,16140,0.0076827757125154895,0.9441218013708721,-0.00045470792715901053,813.74836396745
148,286,0.0081374836396745,seed_trail_band,7-9,82,10620,0.007721280602636535,0.9488535946163066,-0.0004162030370379651,813.74836396745
148,286,0.0081374836396745,seed_repeat_digit,7,13,1680,0.007738095238095238,0.9509199134199136,-0.0003993884015792617,813.74836396745
148,286,0.0081374836396745,seed_consecutive_pairs,0,92,11865,0.007753898019384745,0.9528618873751618,-0.000383585620289755,813.74836396745
148,286,0.0081374836396745,seed_spread_band,4-6,121,15348,0.007883763356789157,0.9688207934885026,-0.00025372028288534257,813.74836396745
148,286,0.0081374836396745,seed_repeat_digit,8,14,1775,0.007887323943661971,0.9692583472865163,-0.00025015969601252866,813.74836396745
148,286,0.0081374836396745,seed_sum_lastdigit,5,27,3422,0.007890122735242549,0.9696022854994218,-0.0002473609044319515,813.74836396745
148,286,0.0081374836396745,seed_mirror_pairs_any,no,149,18783,0.007932705105680669,0.9748351526022826,-0.000204778533993831,813.74836396745
148,286,0.0081374836396745,seed_trail_band,0-3,111,13955,0.007954138301683985,0.9774690375908578,-0.00018334533799051547,813.74836396745
148,286,0.0081374836396745,seed_even_count,1,70,8736,0.008012820512820512,0.9846803837188453,-0.00012466312685398794,813.74836396745
148,286,0.0081374836396745,seed_spread_band,7-9,122,15212,0.008019984222981856,0.9855607185346865,-0.00011749941669264401,813.74836396745
148,286,0.0081374836396745,seed_vtrac_unique,3,162,20147,0.008040899389487268,0.988130943856362,-9.65842501872323e-05,813.74836396745
149,280,0.00796676719968133,seed_sum_lastdigit,2,18,3501,0.005141388174807198,0.6453543885420491,-0.0028253790248741325,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,6,9,1714,0.005250875145857643,0.6590973495582597,-0.002715892053823687,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,5,11,1767,0.00622524052065648,0.7814010833535451,-0.0017415266790248504,796.676719968133
149,280,0.00796676719968133,seed_sum_lastdigit,3,23,3483,0.006603502727533735,0.8288810959353594,-0.0013632644721475948,796.676719968133
149,280,0.00796676719968133,seed_even_count,4,15,2213,0.006778129236330773,0.8508004647860047,-0.0011886379633505575,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,4,12,1749,0.00686106346483705,0.8612104876255818,-0.0011057037348442805,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,0,12,1727,0.006948465547191662,0.8721813218628505,-0.0010183016524896683,796.676719968133
149,280,0.00796676719968133,seed_consecutive_pairs,1,114,16392,0.006954612005856516,0.8729528341351181,-0.0010121551938248145,796.676719968133
149,280,0.00796676719968133,seed_trail_band,7-9,74,10620,0.006967984934086629,0.8746314231907452,-0.0009987822655947009,796.676719968133
149,280,0.00796676719968133,seed_sum_band,18-26,113,16140,0.007001239157372986,0.878805540803682,-0.0009655280423083437,796.676719968133
149,280,0.00796676719968133,seed_prime_count,2,85,12114,0.007016674921578339,0.8807430599778296,-0.0009500922781029908,796.676719968133
149,280,0.00796676719968133,seed_even_count,2,94,13273,0.007082046259323438,0.8889485636792198,-0.0008847209403578917,796.676719968133
149,280,0.00796676719968133,seed_prime_count,3,38,5340,0.007116104868913857,0.8932236490101657,-0.0008506623307674727,796.676719968133
149,280,0.00796676719968133,seed_sum_lastdigit,0,26,3589,0.007244357759821678,0.9093221350953309,-0.0007224094398596524,796.676719968133
149,280,0.00796676719968133,seed_sum_mod2,0,128,17636,0.007257881605806305,0.9110196675631014,-0.0007088855938750249,796.676719968133
149,280,0.00796676719968133,seed_structure,AABC,110,15120,0.007275132275132275,0.9131849962207104,-0.0006916349245490554,796.676719968133
149,280,0.00796676719968133,seed_unique_count,3,110,15120,0.007275132275132275,0.9131849962207104,-0.0006916349245490554,796.676719968133
149,280,0.00796676719968133,seed_high_count,2,97,13330,0.007276819204801201,0.9133967420426534,-0.0006899479948801295,796.676719968133
149,280,0.00796676719968133,seed_sum_mod3,1,86,11808,0.0072831978319783195,0.9141973964382499,-0.0006835693677030106,796.676719968133
149,280,0.00796676719968133,seed_structure,AABB,7,946,0.007399577167019027,0.9288054968287525,-0.000567190032662303,796.676719968133
149,280,0.00796676719968133,seed_high_count,4,16,2153,0.0074314909428704135,0.9328113595647268,-0.0005352762568109166,796.676719968133
149,280,0.00796676719968133,seed_vtrac_unique,3,150,20147,0.007445277212488212,0.9345418318218238,-0.000521489987193118,796.676719968133
149,280,0.00796676719968133,seed_lead_band,0-3,106,14064,0.0075369738339021615,0.9460517227368762,-0.0004297933657791686,796.676719968133
149,280,0.00796676719968133,seed_sum_lastdigit,4,27,3579,0.0075440067057837385,0.9469344988624117,-0.00042276049389759155,796.676719968133
149,280,0.00796676719968133,seed_spread_band,4-6,118,15348,0.007688298149596038,0.9650461670203655,-0.00027846905008529176,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,9,13,1682,0.0077288941736028535,0.9701418379480209,-0.0002378730260784766,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,1,14,1810,0.0077348066298342545,0.9708839779005525,-0.00023196056984707558,796.676719968133
149,280,0.00796676719968133,seed_repeat_digit,7,13,1680,0.007738095238095238,0.9712967687074829,-0.00022867196158609174,796.676719968133
149,280,0.00796676719968133,seed_mirror_pairs_any,no,146,18783,0.00777298621093542,0.9756763334626295,-0.00019378098874590997,796.676719968133
156,302,0.00859272747965629,seed_repeat_digit,2,10,1756,0.0056947608200455585,0.6627419330507325,-0.0028979666596107316,859.272747965629
156,302,0.00859272747965629,seed_prime_count,4,6,933,0.006430868167202572,0.7484082536572901,-0.0021618593124537178,859.272747965629
156,302,0.00859272747965629,seed_high_count,0,14,2149,0.006514657980456026,0.7581595012619454,-0.0020780694992002637,859.272747965629
156,302,0.00859272747965629,seed_sum_band,0-9,16,2452,0.0065252854812398045,0.7593963030584576,-0.0020674419984164855,859.272747965629
156,302,0.00859272747965629,seed_repeat_digit,9,11,1682,0.006539833531510107,0.761089368537928,-0.002052893948146183,859.272747965629
156,302,0.00859272747965629,seed_prime_count,2,84,12114,0.006934125804853888,0.806976111050976,-0.0016586016748024023,859.272747965629
156,302,0.00859272747965629,seed_consecutive_pairs,2,45,6272,0.007174744897959184,0.8349787555750778,-0.0014179825816971062,859.272747965629
156,302,0.00859272747965629,seed_sum_lastdigit,3,25,3483,0.00717772035601493,0.8353250318956978,-0.0014150071236413604,859.272747965629
156,302,0.00859272747965629,seed_structure,AABB,7,946,0.007399577167019027,0.8611441692452012,-0.001193150312637263,859.272747965629
156,302,0.00859272747965629,seed_lead_band,0-3,105,14064,0.0074658703071672355,0.8688591980652307,-0.0011268571724890545,859.272747965629
156,302,0.00859272747965629,seed_even_count,1,66,8736,0.007554945054945055,0.8792254930499964,-0.001037782424711235,859.272747965629
156,302,0.00859272747965629,seed_spread_band,0-3,35,4586,0.007631923244657654,0.8881840210488011,-0.000960804234998636,859.272747965629
156,302,0.00859272747965629,seed_even_count,4,17,2213,0.0076818798011748755,0.8939978393777888,-0.0009108476784814145,859.272747965629
156,302,0.00859272747965629,seed_unique_count,2,17,2212,0.0076853526220614825,0.8944019975330229,-0.0009073748575948075,859.272747965629
156,302,0.00859272747965629,seed_sum_lastdigit,2,27,3501,0.007712082262210797,0.897512725786956,-0.0008806452174454932,859.272747965629
156,302,0.00859272747965629,seed_high_count,1,68,8787,0.007738704904973256,0.9006110019542718,-0.0008540225746830341,859.272747965629
156,302,0.00859272747965629,seed_structure,AAAB,10,1266,0.007898894154818325,0.9192534237259764,-0.0006938333248379652,859.272747965629
156,302,0.00859272747965629,seed_sum_mod2,1,140,17510,0.00799543118218161,0.9304881600296521,-0.0005972962974746792,859.272747965629
156,302,0.00859272747965629,seed_sum_lastdigit,1,28,3502,0.00799543118218161,0.9304881600296521,-0.0005972962974746792,859.272747965629
156,302,0.00859272747965629,seed_sum_lastdigit,7,29,3623,0.008004416229643941,0.9315338172419404,-0.0005883112500123487,859.272747965629
156,302,0.00859272747965629,seed_prime_count,0,37,4610,0.008026030368763558,0.9340492163594836,-0.0005666971108927322,859.272747965629
156,302,0.00859272747965629,seed_sum_mod3,0,92,11432,0.008047585724282715,0.9365577743895375,-0.0005451417553735752,859.272747965629
156,302,0.00859272747965629,seed_trail_band,0-3,113,13955,0.008097456108921533,0.9423615642521729,-0.0004952713707347574,859.272747965629
156,302,0.00859272747965629,seed_repeat_digit,3,14,1714,0.008168028004667444,0.9505745438809339,-0.00042469947498884573,859.272747965629
156,302,0.00859272747965629,seed_repeat_digit,6,14,1714,0.008168028004667444,0.9505745438809339,-0.00042469947498884573,859.272747965629
156,302,0.00859272747965629,seed_sum_lastdigit,5,28,3422,0.008182349503214495,0.9522412438409823,-0.00041037797644179544,859.272747965629
156,302,0.00859272747965629,seed_vtrac_unique,3,165,20147,0.008189804933737032,0.9531088880831846,-0.0004029225459192577,859.272747965629
156,302,0.00859272747965629,seed_spread_band,4-6,126,15348,0.008209538702111024,0.9554054543854109,-0.0003831887775452656,859.272747965629
156,302,0.00859272747965629,seed_repeat_digit,1,15,1810,0.008287292817679558,0.9644542826826681,-0.00030543466197673237,859.272747965629
156,302,0.00859272747965629,seed_mirror_pairs_any,no,157,18783,0.008358622158334664,0.9727554118438084,-0.00023410532132162563,859.272747965629
156,302,0.00859272747965629,seed_high_count,4,18,2153,0.008360427310729215,0.9729654909367186,-0.00023230016892707497,859.272747965629
156,302,0.00859272747965629,seed_consecutive_pairs,1,138,16392,0.00841874084919473,0.9797518737940331,-0.00017398663046156067,859.272747965629
156,302,0.00859272747965629,seed_even_count,3,74,8774,0.008434009573740598,0.9815288095320764,-0.00015871790591569235,859.272747965629
