core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
024,103,0.0012879990996511148,seed_first_in_core,yes,24,23880,0.7802995560325903,128.79990996511148
024,103,0.0012879990996511148,seed_sum_mod3,2,30,26879,0.8665479276599879,128.79990996511148
024,103,0.0012879990996511148,overlap_unique,>=2,23,19976,0.8939304835705759,128.79990996511148
024,103,0.0012879990996511148,seed_contains_core_pair,yes,23,19976,0.8939304835705759,128.79990996511148
024,103,0.0012879990996511148,overlap_unique,0,23,19122,0.9338539556430199,128.79990996511148
024,103,0.0012879990996511148,seed_high_count,4,6,4918,0.9472119458142666,128.79990996511148
025,127,0.0015881153947154521,seed_structure,AAAB,1,2934,0.21461389412213047,158.81153947154522
025,127,0.0015881153947154521,seed_even_count,0,3,4934,0.38286005189764744,158.81153947154522
025,127,0.0015881153947154521,seed_sum_range4_worst,22-25,16,14345,0.7023237815036104,158.81153947154522
025,127,0.0015881153947154521,seed_high_count,3,24,19954,0.7573545138069528,158.81153947154522
025,127,0.0015881153947154521,overlap_unique,>=2,28,20246,0.8708367395989954,158.81153947154522
025,127,0.0015881153947154521,seed_contains_core_pair,yes,28,20246,0.8708367395989954,158.81153947154522
025,127,0.0015881153947154521,seed_even_count,4,7,4945,0.8913529135450587,158.81153947154522
025,127,0.0015881153947154521,seed_spread,>=6,70,48282,0.9129158190382162,158.81153947154522
025,127,0.0015881153947154521,seed_sum_mod2,even,59,39951,0.9299129622764265,158.81153947154522
025,127,0.0015881153947154521,seed_structure,ABCD,60,40580,0.9310160158023618,158.81153947154522
027,119,0.0014880766296940064,seed_high_count,3,20,19954,0.6735575858087046,148.80766296940064
027,119,0.0014880766296940064,seed_high_count,0,5,4985,0.6740304948458822,148.80766296940064
027,119,0.0014880766296940064,seed_even_count,4,5,4945,0.6794827132066174,148.80766296940064
027,119,0.0014880766296940064,seed_sum_range4_worst,26-29,7,6262,0.7512070941439495,148.80766296940064
027,119,0.0014880766296940064,seed_last_in_core,yes,28,24076,0.7815349432678871,148.80766296940064
027,119,0.0014880766296940064,seed_first_in_core,yes,28,24044,0.7825750829361856,148.80766296940064
027,119,0.0014880766296940064,overlap_unique,>=2,24,20158,0.8000893779478255,148.80766296940064
027,119,0.0014880766296940064,seed_contains_core_pair,yes,24,20158,0.8000893779478255,148.80766296940064
027,119,0.0014880766296940064,seed_even_count,0,6,4934,0.8171970855630457,148.80766296940064
027,119,0.0014880766296940064,seed_sum_mod2,even,51,39951,0.8578615947392699,148.80766296940064
028,122,0.0015255911665770486,seed_sum_range4_worst,22-25,14,14345,0.6397191001605632,152.55911665770486
028,122,0.0015255911665770486,seed_spread,3-5,32,27370,0.7663673880100864,152.55911665770486
028,122,0.0015255911665770486,seed_high_count,2,37,30237,0.8020932447869481,152.55911665770486
028,122,0.0015255911665770486,seed_even_count,1,25,19997,0.8194774298111931,152.55911665770486
028,122,0.0015255911665770486,seed_even_count,2,39,30072,0.850088476181754,152.55911665770486
028,122,0.0015255911665770486,seed_structure,ABCD,54,40580,0.8722551689033603,152.55911665770486
028,122,0.0015255911665770486,overlap_unique,0,26,19253,0.8851905557830886,152.55911665770486
028,122,0.0015255911665770486,seed_high_count,3,27,19954,0.8869428373784295,152.55911665770486
028,122,0.0015255911665770486,seed_structure,AAAB,4,2934,0.8936381820823137,152.55911665770486
028,122,0.0015255911665770486,seed_contains_core_pair,no,85,59656,0.9339564596583252,152.55911665770486
029,133,0.0016631444684815366,overlap_unique,3,1,1635,0.3677496493527396,166.31444684815366
029,133,0.0016631444684815366,seed_structure,AABB,2,2148,0.5598423432883886,166.31444684815366
029,133,0.0016631444684815366,seed_sum_range4_worst,7-10,6,6373,0.5660794068963402,166.31444684815366
029,133,0.0016631444684815366,seed_high_count,0,6,4985,0.723695899729263,166.31444684815366
029,133,0.0016631444684815366,seed_sum_mod3,0,32,26368,0.7296974231695743,166.31444684815366
029,133,0.0016631444684815366,seed_spread,<=2,6,4317,0.835678494359596,166.31444684815366
029,133,0.0016631444684815366,seed_even_count,3,30,20021,0.9009600070302123,166.31444684815366
029,133,0.0016631444684815366,seed_sum_mod2,odd,60,40018,0.9015003398846458,166.31444684815366
